67,0,0,admin_login,"2024-01-29 14:03:31",login,"{""general"":null,""additional"":{""ip_v6"":""::1""}}",success,admin,1,tiktok_dashboard_index,,0.0.0.0
68,0,0,admin_login,"2024-01-30 05:11:38",login,"{""general"":null,""additional"":{""ip_v6"":""::1""}}",success,admin,1,tiktok_dashboard_index,,0.0.0.0
69,0,0,admin_login,"2024-01-30 08:16:23",login,"{""general"":null,""additional"":{""ip_v6"":""::1""}}",success,admin,1,tiktok_dashboard_index,,0.0.0.0
70,0,0,admin_login,"2024-01-30 09:24:51",login,"{""general"":null,""additional"":{""ip_v6"":""::1""}}",success,admin,1,tiktok_dashboard_index,,0.0.0.0
71,0,0,admin_login,"2024-01-30 10:14:45",login,"{""general"":null,""additional"":{""ip_v6"":""::1""}}",success,admin,1,tiktok_dashboard_index,,0.0.0.0
72,0,0,admin_login,"2024-01-31 05:06:06",login,"{""general"":null,""additional"":{""ip_v6"":""::1""}}",success,admin,1,tiktok_dashboard_index,,0.0.0.0
73,0,0,admin_login,"2024-01-31 05:22:12",login,"{""general"":null,""additional"":{""ip_v6"":""::1""}}",success,admin,1,tiktok_dashboard_index,,0.0.0.0
74,0,0,admin_login,"2024-01-31 09:50:28",login,"{""general"":null,""additional"":{""ip_v6"":""::1""}}",success,admin,1,tiktok_dashboard_index,,0.0.0.0
75,0,0,admin_login,"2024-01-31 11:42:17",login,"{""general"":null,""additional"":{""ip_v6"":""::1""}}",success,admin,1,tiktok_dashboard_index,,0.0.0.0
76,0,0,admin_login,"2024-01-31 12:47:33",login,"{""general"":null,""additional"":{""ip_v6"":""::1""}}",success,admin,1,tiktok_dashboard_index,,0.0.0.0
77,0,0,admin_login,"2024-01-31 13:47:23",login,"{""general"":null,""additional"":{""ip_v6"":""::1""}}",success,admin,1,adminhtml_noroute_index,,0.0.0.0
78,0,0,admin_login,"2024-02-01 05:23:05",login,"{""general"":null,""additional"":{""ip_v6"":""::1""}}",success,admin,1,tiktok_dashboard_index,,0.0.0.0
79,0,0,admin_login,"2024-02-01 10:08:43",login,"{""general"":null,""additional"":{""ip_v6"":""::1""}}",success,admin,1,tiktok_dashboard_index,,0.0.0.0
80,0,0,admin_login,"2024-02-01 11:25:20",login,"{""general"":null,""additional"":{""ip_v6"":""::1""}}",success,admin,1,tiktok_dashboard_index,,0.0.0.0
81,0,0,admin_login,"2024-02-02 05:13:41",login,"{""general"":null,""additional"":{""ip_v6"":""::1""}}",success,admin,1,tiktok_dashboard_index,,0.0.0.0
